File Name;X;Y;Width;Height;TS Color;Shape;Class ID;Lightning;Image Source
'P1840046.jpg';2353;1713;210;242;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840046.jpg';2910;2200;71;60;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840047.jpg';2386;1864;93;83;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840047.jpg';1250;1077;421;464;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840048.jpg';1173;1547;233;209;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840048.jpg';4054;1783;63;57;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840049.jpg';787;1259;315;283;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840050.jpg';481;1597;240;240;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840051.jpg';1599;1357;168;167;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840051.jpg';1016;2217;44;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840052.jpg';1442;1254;241;239;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840052.jpg';903;2470;48;54;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840053.jpg';1157;1338;268;273;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840054.jpg';746;986;477;482;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';754;1621;228;226;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';35;1916;90;89;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';34;1816;88;90;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';750;1366;231;228;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';1497;1499;37;36;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840056.jpg';1276;1128;30;36;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840056.jpg';2045;1198;40;38;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840056.jpg';937;1187;315;312;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840056.jpg';396;1594;104;99;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840056.jpg';400;1484;102;99;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840056.jpg';942;834;316;315;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840057.jpg';32;1886;95;118;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840057.jpg';2546;1933;150;149;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840058.jpg';293;2489;91;101;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840058.jpg';2902;1656;242;239;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840058.jpg';432;2370;172;168;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840059.jpg';823;1612;293;291;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840059.jpg';784;2003;70;63;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840060.jpg';261;1309;246;209;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840060.jpg';1523;1714;44;38;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840061.jpg';2335;1655;49;43;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840061.jpg';889;1450;200;198;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840062.jpg';651;1376;304;296;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840062.jpg';2578;1777;48;43;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840063.jpg';2999;1523;150;150;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840064.jpg';3106;1643;214;213;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840065.jpg';3951;1694;393;382;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840066.jpg';2715;1957;134;133;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840067.jpg';2939;2150;148;146;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840068.jpg';3912;1549;240;237;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840069.jpg';1084;1294;466;477;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840069.jpg';2996;1580;505;571;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840069.jpg';3007;1000;496;564;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840070.jpg';779;1399;200;195;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840070.jpg';1494;1725;68;67;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840070.jpg';2423;1703;65;67;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840070.jpg';1655;1747;108;108;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840070.jpg';1654;1622;110;110;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840071.jpg';309;1329;296;284;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840071.jpg';1566;1821;76;76;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840071.jpg';2605;1782;74;75;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840071.jpg';1731;1839;124;128;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840071.jpg';1730;1694;125;130;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1533;1618;202;207;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1531;1850;206;207;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1241;1912;98;99;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1386;1842;108;107;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840072.jpg';2873;1797;104;108;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840073.jpg';1779;1541;130;127;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840073.jpg';1652;1634;115;115;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840073.jpg';1910;1518;273;275;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840073.jpg';1908;1203;273;278;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';2380;952;544;544;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';2376;1561;548;555;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';1885;1929;139;142;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';2064;1752;190;190;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840075.jpg';274;1852;222;201;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840076.jpg';344;1459;337;290;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840077.jpg';1171;1685;104;100;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840077.jpg';1668;1810;76;77;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840078.jpg';551;1424;165;160;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840078.jpg';1483;1669;99;101;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840079.jpg';1225;1582;148;146;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840080.jpg';487;1214;227;226;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840081.jpg';2551;1640;52;49;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840081.jpg';3160;1845;55;57;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840081.jpg';1788;2052;83;81;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840081.jpg';1791;1962;81;81;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840082.jpg';1465;1748;105;108;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840082.jpg';1461;1864;106;106;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840082.jpg';2408;1406;63;61;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840083.jpg';3362;1065;92;90;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840083.jpg';1751;1631;202;204;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840083.jpg';1759;1411;205;205;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840084.jpg';4439;1031;125;121;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840084.jpg';2240;1134;409;406;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840084.jpg';2221;1568;410;408;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840085.jpg';3049;1815;115;166;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840086.jpg';3258;1466;160;234;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840087.jpg';3422;1349;206;301;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840088.jpg';1802;370;1156;1136;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840089.jpg';1298;1750;123;154;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840089.jpg';3549;2010;64;74;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840089.jpg';3543;1928;66;72;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840089.jpg';1004;1735;118;156;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840089.jpg';1743;1821;122;125;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1840089.jpg';4198;1732;36;48;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1840090.jpg';451;1363;260;261;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1840090.jpg';1144;1745;70;70;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840090.jpg';4290;1521;43;57;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840090.jpg';3664;1841;96;111;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840090.jpg';3655;1718;105;110;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840091.jpg';3106;1185;199;209;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840091.jpg';3118;1412;188;210;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840091.jpg';3609;1071;50;77;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840091.jpg';1799;1479;88;100;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840091.jpg';4505;1544;64;64;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840092.jpg';4442;1662;74;71;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840092.jpg';1207;1594;123;132;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840092.jpg';3418;1239;403;428;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840092.jpg';3378;764;424;429;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840093.jpg';2202;919;150;152;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840094.jpg';593;2021;233;232;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840094.jpg';921;1111;116;114;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840095.jpg';1452;1645;36;36;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840095.jpg';1470;1805;65;53;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840095.jpg';2385;962;159;161;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840095.jpg';3000;1439;46;47;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840096.jpg';1450;2272;93;92;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840096.jpg';1453;2062;49;50;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840096.jpg';3107;1;403;328;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840096.jpg';3558;1816;63;61;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840097.jpg';634;1361;191;192;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840097.jpg';783;1024;98;94;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840098.jpg';257;1436;198;192;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840098.jpg';1410;1653;52;51;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840099.jpg';337;1204;238;235;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840099.jpg';2761;1710;59;58;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840099.jpg';3354;1806;25;23;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840099.jpg';3385;1850;42;41;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840099.jpg';3660;1543;151;148;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840100.jpg';1598;1542;82;101;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840100.jpg';2600;1597;81;79;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840100.jpg';3344;1800;51;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840101.jpg';2260;2070;68;72;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840101.jpg';1731;1969;51;69;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840101.jpg';1115;1633;149;151;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840102.jpg';2992;1682;295;329;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840102.jpg';3062;1313;255;335;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840102.jpg';3496;1442;86;86;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840102.jpg';3951;1503;108;128;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840102.jpg';503;1445;96;112;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840103.jpg';748;1503;241;267;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840104.jpg';546;1426;216;215;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840104.jpg';4118;1395;220;218;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840106.jpg';1267;1647;107;107;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840106.jpg';1538;576;175;176;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840107.jpg';1421;1516;151;151;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840108.jpg';792;1432;281;277;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840108.jpg';1220;1727;43;69;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840108.jpg';1503;1743;43;43;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840109.jpg';2050;1841;63;64;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840109.jpg';2049;1768;62;63;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840110.jpg';2301;1654;101;99;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840110.jpg';2304;1770;101;101;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840110.jpg';1930;1350;40;60;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840111.jpg';2398;1667;161;160;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840111.jpg';2393;1482;161;162;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840111.jpg';2648;1437;50;50;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840111.jpg';2811;1536;35;34;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840111.jpg';1967;1518;67;69;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840111.jpg';2156;1073;57;55;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840111.jpg';3347;1038;88;85;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840111.jpg';1793;1066;58;85;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840112.jpg';1831;751;87;131;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840112.jpg';1996;1556;86;86;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840112.jpg';2379;2101;34;29;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840112.jpg';2381;778;86;86;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840112.jpg';2434;2113;28;35;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840112.jpg';2504;1992;87;90;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840112.jpg';3954;900;120;116;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840112.jpg';2833;1651;268;272;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840112.jpg';2833;1343;268;270;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840112.jpg';2853;1685;37;35;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';2215;2015;66;67;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';2346;1924;155;154;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840113.jpg';2106;2007;68;66;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840113.jpg';2104;2084;68;66;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840113.jpg';1848;2158;31;32;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840113.jpg';1804;2139;28;29;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840113.jpg';1763;2075;51;53;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840113.jpg';2302;1970;70;106;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';1364;487;228;231;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';1711;1992;47;41;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';1759;2006;48;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';1920;2170;27;28;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';2318;1778;32;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840113.jpg';2713;1633;243;242;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840113.jpg';1852;2194;22;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840114.jpg';1608;2269;28;27;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840114.jpg';2348;1844;115;162;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';1440;2011;60;50;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';1501;2034;59;60;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';1686;2240;27;30;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';2675;1593;304;306;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840114.jpg';1947;1997;87;86;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840114.jpg';1947;2094;89;89;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840114.jpg';2087;2003;86;87;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840114.jpg';2103;1386;48;56;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840114.jpg';1506;2118;64;64;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';1554;2210;30;33;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';1604;2230;35;35;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840114.jpg';2209;1695;44;68;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';1591;2288;29;26;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840115.jpg';2942;1486;197;295;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';1389;1958;73;63;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';1466;1996;69;73;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';1676;2259;32;33;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';2376;1544;59;84;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840115.jpg';2186;1256;66;65;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840115.jpg';2211;1942;110;113;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840115.jpg';1470;2094;78;76;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840115.jpg';1533;2221;33;36;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840115.jpg';1586;2244;38;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';2033;1928;112;114;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840115.jpg';2032;2055;114;114;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';2443;1656;384;388;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';2450;1237;373;387;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840116.jpg';2992;1317;368;363;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840116.jpg';2290;534;118;117;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840116.jpg';976;1945;166;160;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840116.jpg';1337;2224;51;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';1266;2193;46;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';729;1622;165;139;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';1008;1764;118;138;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';1456;2240;42;47;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';1897;2232;30;46;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840116.jpg';3586;1;232;239;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840116.jpg';1342;2280;40;39;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840117.jpg';1641;2154;41;40;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840117.jpg';2801;48;146;150;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840117.jpg';1127;1741;185;219;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840117.jpg';1559;2056;49;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840117.jpg';1635;2092;56;54;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840117.jpg';667;1249;241;205;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840117.jpg';1129;1507;174;185;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840117.jpg';1765;2112;44;49;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840117.jpg';2243;2112;34;52;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840118.jpg';1127;1176;329;326;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840118.jpg';1525;2196;36;33;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840118.jpg';2347;2178;50;56;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840118.jpg';2898;2164;44;58;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840118.jpg';1047;1563;393;389;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840118.jpg';2112;2123;55;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840118.jpg';2198;2160;63;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840118.jpg';2206;2229;48;48;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840119.jpg';2877;1848;78;76;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840119.jpg';262;1422;250;246;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840119.jpg';2736;1679;89;97;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840119.jpg';2867;1739;98;97;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840119.jpg';1042;1743;59;92;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840119.jpg';1735;1731;60;54;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840119.jpg';3103;1783;78;84;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840120.jpg';1592;1437;195;218;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840120.jpg';1881;1568;223;226;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840120.jpg';1897;1807;176;169;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840120.jpg';2353;1704;163;186;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840120.jpg';4229;1702;206;204;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840121.jpg';3875;1873;649;651;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840121.jpg';2861;1987;815;834;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840121.jpg';1343;414;878;977;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840121.jpg';2757;855;1042;1071;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840122.jpg';867;2074;174;173;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840122.jpg';139;1763;257;216;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840123.jpg';319;1658;251;215;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840123.jpg';2950;2345;30;33;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840123.jpg';1039;1970;173;170;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840124.jpg';1395;1371;217;351;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840125.jpg';1087;1480;124;123;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840125.jpg';3944;1268;101;126;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840126.jpg';641;1331;194;187;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840127.jpg';481;1310;246;241;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840128.jpg';2887;1784;77;77;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840128.jpg';2887;1697;78;78;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840129.jpg';2803;1326;149;146;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840129.jpg';2809;1489;146;143;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840130.jpg';3315;1517;317;314;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
