File Name;Sign Type;Sign Group;Sign Class;TS Class;Class ID;Lightning;Image Source
'P1840056_6.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840057_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840057_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840058_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840058_2.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840058_3.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840059_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840059_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840060_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840060_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840061_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840061_2.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840062_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840062_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840063_1.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840064_1.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840065_1.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840066_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840067_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840068_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840069_1.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840069_2.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840069_3.jpg';'RM';2;3;'RM',2,3;5;'Day Light';'Panasonic Camera'
'P1840070_1.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840070_2.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840070_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840070_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840070_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840071_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840071_2.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840071_3.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840071_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840071_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840072_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840072_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840072_3.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840072_4.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840072_5.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840073_1.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840073_2.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840073_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840073_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840074_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840074_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840074_3.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840074_4.jpg';'RP';7;90;'RP',7,90;25;'Day Light';'Panasonic Camera'
'P1840075_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840076_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840077_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840077_2.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840078_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840078_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840079_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840080_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840081_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840081_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840081_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840081_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840082_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840082_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840082_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840083_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840083_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840083_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840084_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840084_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840084_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840085_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840086_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840087_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840088_1.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840089_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840089_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840089_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840089_4.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840089_5.jpg';'RP';1;1;'RP',1,1;6;'Day Light';'Panasonic Camera'
'P1840089_6.jpg';'RP';1;1;'RP',1,1;6;'Day Light';'Panasonic Camera'
'P1840090_1.jpg';'RP';1;1;'RP',1,1;6;'Day Light';'Panasonic Camera'
'P1840090_2.jpg';'RP';6;2;'RP',6,2;13;'Day Light';'Panasonic Camera'
'P1840090_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840090_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840090_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840091_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840091_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840091_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840091_4.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840091_5.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840092_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840092_2.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840092_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840092_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840093_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840094_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840094_2.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840095_1.jpg';'RP';6;4;'RP',6,4;15;'Day Light';'Panasonic Camera'
'P1840095_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840095_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840095_4.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840096_1.jpg';'RP';6;4;'RP',6,4;15;'Day Light';'Panasonic Camera'
'P1840096_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840096_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840096_4.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840097_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840097_2.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840098_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840098_2.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840099_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840099_2.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840099_3.jpg';'RP';2;2;'RP',2,2;8;'Day Light';'Panasonic Camera'
'P1840099_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840099_5.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840100_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840100_2.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840100_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840101_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840101_2.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840101_3.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840102_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840102_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840102_3.jpg';'RP';6;2;'RP',6,2;13;'Day Light';'Panasonic Camera'
'P1840102_4.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840102_5.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840103_1.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840104_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840104_2.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840106_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840106_2.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840107_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840108_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840108_2.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840108_3.jpg';'RP';6;2;'RP',6,2;13;'Day Light';'Panasonic Camera'
'P1840109_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840109_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840110_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840110_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840110_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840111_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840111_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840111_3.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840111_4.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840111_5.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840111_6.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840111_7.jpg';'RP';6;2;'RP',6,2;13;'Day Light';'Panasonic Camera'
'P1840111_8.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840112_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840112_10.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840112_2.jpg';'RP';6;2;'RP',6,2;13;'Day Light';'Panasonic Camera'
'P1840112_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840112_4.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840112_5.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840112_6.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840112_7.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840112_8.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840112_9.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840113_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840113_10.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840113_11.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840113_12.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840113_13.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840113_14.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840113_15.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840113_2.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840113_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840113_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840113_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840113_6.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840113_7.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840113_8.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840113_9.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840114_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840114_10.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840114_11.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840114_12.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840114_13.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840114_14.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840114_2.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840114_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840114_4.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840114_5.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840114_6.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840114_7.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840114_8.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840114_9.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840115_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840115_10.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840115_11.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840115_12.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840115_13.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840115_2.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840115_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840115_4.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840115_5.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840115_6.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840115_7.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840115_8.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840115_9.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840116_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840116_10.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840116_11.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840116_12.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840116_13.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840116_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840116_3.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840116_4.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840116_5.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840116_6.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840116_7.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840116_8.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840116_9.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840117_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840117_2.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840117_3.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840117_4.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840117_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840117_6.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840117_7.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840117_8.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840117_9.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840118_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840118_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840118_3.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840118_4.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840118_5.jpg';'WD';28;1;'WD',28,1;56;'Day Light';'Panasonic Camera'
'P1840118_6.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840118_7.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840118_8.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840119_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840119_2.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840119_3.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840119_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840119_5.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840119_6.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840119_7.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840120_1.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840120_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840120_3.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840120_4.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840120_5.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840121_1.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840121_2.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840121_3.jpg';'WD';14;1;'WD',14,1;42;'Day Light';'Panasonic Camera'
'P1840121_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840122_1.jpg';'RM';1;5;'RM',1,5;2;'Day Light';'Panasonic Camera'
'P1840122_2.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840123_1.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840123_2.jpg';'RM';1;5;'RM',1,5;2;'Day Light';'Panasonic Camera'
'P1840123_3.jpg';'RM';1;5;'RM',1,5;2;'Day Light';'Panasonic Camera'
'P1840124_1.jpg';'WD';27;3;'WD',27,3;53;'Day Light';'Panasonic Camera'
'P1840125_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840125_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840126_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840127_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840128_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840128_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840129_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840129_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840130_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840130_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840131_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840131_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840131_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840132_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840132_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840132_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840133_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840133_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840133_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840134_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840134_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840134_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840135_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840135_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840135_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840136_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840136_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840136_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840137_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840137_2.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840138_1.jpg';'RP';8;1;'RP',8,1;27;'Day Light';'Panasonic Camera'
'P1840139_1.jpg';'RP';8;1;'RP',8,1;27;'Day Light';'Panasonic Camera'
'P1840140_1.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840140_2.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840140_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840141_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840142_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840143_1.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840143_2.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840143_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840143_4.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840143_5.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840143_6.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840143_7.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840144_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840144_2.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840144_3.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840144_4.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
