File Name;X;Y;Width;Height;Sign Type;Sign Group;Sign Class;TS Class;Class ID;TS Color;Shape;Shape ID;Lightning;Image Source
'P1840179.jpg';3921;677;105;105;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840180.jpg';1036;1269;207;203;'WD';27;6;'WD',27,6;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840180.jpg';1034;915;205;208;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';689;1016;261;258;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';698;1462;261;255;'WD';27;6;'WD',27,6;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1444;1654;51;53;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1443;1718;52;38;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1464;1499;21;21;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840181.jpg';1728;1629;31;33;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1729;1686;32;35;'WD';25;1;'WD',25,1;50;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1702;1686;28;27;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840182.jpg';505;1431;382;371;'WD';27;6;'WD',27,6;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';498;789;379;373;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';1728;1805;58;57;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';1727;1873;56;48;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';1749;1639;25;25;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840182.jpg';2007;1844;28;27;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840182.jpg';2032;1785;36;35;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';2035;1846;33;33;'WD';25;1;'WD',25,1;50;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840183.jpg';1407;2799;222;221;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840183.jpg';1414;2543;215;219;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840183.jpg';1130;2718;54;77;'RP';13;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840183.jpg';1507;1994;79;79;'RP';11;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840184.jpg';696;1831;64;94;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840184.jpg';809;1978;365;370;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840184.jpg';826;1553;369;367;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840184.jpg';1061;711;131;124;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840184.jpg';1865;1929;68;69;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840184.jpg';1899;1808;88;78;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';239;1831;547;540;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';254;1206;537;538;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';640;88;174;172;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840185.jpg';1776;1737;74;74;'RP';7;60;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840185.jpg';2839;1730;38;38;'RP';3;1;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840185.jpg';1830;1742;66;87;'WD';25;1;'WD',25,1;50;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';1810;1608;86;81;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840186.jpg';584;1573;126;130;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2271;1752;30;25;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2320;1785;24;21;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2877;1689;36;35;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2147;1712;63;63;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840186.jpg';2163;1783;51;63;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840187.jpg';947;1857;106;88;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840187.jpg';1332;2024;59;56;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840187.jpg';3436;1497;185;180;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840188.jpg';548;2093;133;119;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840188.jpg';1191;2335;76;74;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840189.jpg';1006;2049;112;101;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840190.jpg';1080;1225;237;228;'WD';10;2;'WD',10,2;40;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840191.jpg';681;1153;355;351;'WD';10;2;'WD',10,2;40;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840193.jpg';1067;83;460;456;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840194.jpg';1916;1564;97;103;'WD';16;1;'WD',16,1;46;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840195.jpg';1576;1403;142;147;'WD';16;1;'WD',16,1;46;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840196.jpg';1425;1057;218;222;'WD';16;1;'WD',16,1;46;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840197.jpg';777;899;382;385;'WD';16;1;'WD',16,1;46;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840198.jpg';664;1003;307;473;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';1067;1432;199;200;'WD';27;6;'WD',27,6;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';2559;1981;71;72;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';2555;1893;72;72;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';1651;1768;73;124;'RP';10;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840199.jpg';2582;1649;32;35;'RP';11;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840199.jpg';3175;1586;30;39;'RP';10;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840200.jpg';1492;1794;106;176;'RP';10;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840200.jpg';2760;1742;34;42;'RP';11;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840200.jpg';3396;1721;30;43;'RP';10;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840200.jpg';493;1217;311;309;'WD';27;6;'WD',27,6;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840200.jpg';2722;2026;87;88;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840200.jpg';2723;2134;89;88;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840201.jpg';1385;1739;223;221;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840201.jpg';1379;1478;222;217;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840201.jpg';1555;928;94;94;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840201.jpg';1575;1502;39;59;'RP';13;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840201.jpg';2728;1313;44;60;'RP';10;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840202.jpg';452;1479;215;208;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840202.jpg';2848;1817;115;84;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840202.jpg';1133;1894;87;115;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840203.jpg';764;1675;164;185;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840203.jpg';3508;1600;186;185;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840204.jpg';62;1186;472;457;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840205.jpg';931;1570;258;256;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840206.jpg';768;1243;381;375;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840207.jpg';1147;1324;190;195;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840208.jpg';724;1218;285;279;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840209.jpg';1240;1463;164;146;'WD';27;2;'WD',27,2;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840210.jpg';1188;1358;220;195;'WD';27;2;'WD',27,2;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840211.jpg';591;1297;333;287;'WD';27;2;'WD',27,2;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840212.jpg';1631;1965;156;152;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840213.jpg';1465;1995;201;197;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840214.jpg';322;858;368;532;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840214.jpg';1807;1765;114;129;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840214.jpg';2089;1928;85;93;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840215.jpg';316;1456;385;376;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840215.jpg';1464;1906;111;105;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840216.jpg';1582;1447;315;314;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840216.jpg';632;1559;211;256;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840217.jpg';956;919;68;67;'RP';11;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840217.jpg';2643;1197;162;169;'RP';3;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840218.jpg';179;989;101;97;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840218.jpg';2666;1221;279;294;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840218.jpg';1335;1965;75;110;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840219.jpg';1059;1892;86;125;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840219.jpg';2694;843;382;406;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840220.jpg';1854;1637;170;235;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840221.jpg';330;1372;317;380;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840222.jpg';120;1911;266;269;'WD';27;3;'WD',27,3;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840222.jpg';118;1485;270;266;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840223.jpg';2735;1192;161;161;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840224.jpg';2930;1300;216;216;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840225.jpg';3016;1018;322;320;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840226.jpg';1399;1611;402;400;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840226.jpg';1346;1169;398;394;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840227.jpg';572;2182;149;143;'RP';13;1;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840227.jpg';1413;724;185;186;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840227.jpg';3132;409;218;216;'RP';6;5;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840227.jpg';3785;2140;162;162;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840228.jpg';311;1317;419;406;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840228.jpg';334;1773;416;407;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840229.jpg';654;1388;186;182;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840230.jpg';2428;1460;167;164;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840230.jpg';2421;1645;166;164;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';1;1970;187;243;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';1;1726;177;225;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';2665;1945;101;99;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';2670;2066;97;97;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840232.jpg';1924;1865;188;183;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840232.jpg';1928;1645;190;184;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840233.jpg';1862;1752;238;236;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840233.jpg';1862;1463;234;239;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840234.jpg';960;1178;174;171;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840235.jpg';858;1275;254;251;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840236.jpg';1;1612;152;210;'RP';5;5;'RP',5,5;11;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840236.jpg';1371;1713;194;178;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840236.jpg';1402;1915;158;175;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840236.jpg';1739;1217;180;180;'RP';8;1;'RP',8,1;27;Red;'Regulatory No';7;'Raining';'Panasonic Camera'
'P1840237.jpg';1401;1697;181;169;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840237.jpg';1403;1498;172;167;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840238.jpg';1133;1232;242;235;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840238.jpg';1134;1503;248;241;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840239.jpg';705;1558;242;245;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840239.jpg';717;1830;239;239;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840240.jpg';1622;1197;241;240;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840240.jpg';1622;911;243;242;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840241.jpg';2050;1185;273;283;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840241.jpg';2033;1558;58;54;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840242.jpg';1815;1549;59;52;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840242.jpg';2245;1521;63;61;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840242.jpg';1795;1145;295;297;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840242.jpg';4448;992;100;103;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840243.jpg';576;1400;136;128;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840243.jpg';1252;1107;220;204;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840244.jpg';1621;782;136;138;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840244.jpg';1837;1291;178;168;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840245.jpg';1673;1177;207;192;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840245.jpg';2319;1455;259;261;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840245.jpg';2312;1174;262;258;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840245.jpg';1405;604;160;161;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840246.jpg';2858;631;229;241;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840246.jpg';94;1436;367;333;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840246.jpg';3182;1379;315;294;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840246.jpg';4252;1175;340;491;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840246.jpg';4267;1717;325;495;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840247.jpg';1;937;302;345;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840247.jpg';820;780;300;296;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840247.jpg';2400;1620;55;59;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840247.jpg';2155;1435;118;113;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840248.jpg';533;860;304;300;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840248.jpg';1751;1572;98;97;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840248.jpg';2282;1660;72;63;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840249.jpg';882;1047;373;363;'WD';27;6;'WD',27,6;55;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840250.jpg';478;1206;255;361;'RP';5;5;'RP',5,5;11;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840251.jpg';3098;1289;446;444;'WD';16;1;'WD',16,1;46;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840252.jpg';83;1582;333;353;'RM';1;7;'RM',1,7;4;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840256.jpg';3645;723;602;596;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Night';'Panasonic Camera'
'P1840256.jpg';2748;1803;257;266;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Night';'Panasonic Camera'
'P1840256.jpg';2434;2233;116;119;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Night';'Panasonic Camera'
'P1840258.jpg';205;867;625;602;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Night';'Panasonic Camera'
'P1840259.jpg';84;735;697;667;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Night';'Panasonic Camera'
'P1840260.jpg';1766;1243;166;147;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Night';'Panasonic Camera'
'P1840261.jpg';625;550;593;528;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Night';'Panasonic Camera'
'P1840261.jpg';2050;1360;134;128;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Night';'Panasonic Camera'
'P1840269.jpg';1;1311;626;872;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840270.jpg';2191;1507;290;262;'RM';1;7;'RM',1,7;4;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840271.jpg';158;1407;500;484;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840272.jpg';2456;2044;49;50;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840272.jpg';2615;1943;76;75;'WD';27;3;'WD',27,3;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840272.jpg';3005;1819;119;121;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840273.jpg';2451;1886;57;59;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840273.jpg';3459;1520;184;184;'RP';3;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840273.jpg';2694;1751;102;98;'WD';27;3;'WD',27,3;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840275.jpg';587;1896;91;80;'RP';13;1;'RP',3,1;9;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840275.jpg';3570;1557;288;301;'RP';3;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840275.jpg';1517;1893;41;63;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840275.jpg';781;1927;51;50;'WD';27;2;'WD',27,2;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840276.jpg';1843;1456;69;62;'WD';27;2;'WD',27,2;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840276.jpg';1455;1318;145;134;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840276.jpg';2857;1399;61;90;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840279.jpg';1064;1368;235;232;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840279.jpg';1473;1661;111;125;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840280.jpg';1407;1538;147;144;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840280.jpg';859;1156;290;286;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840281.jpg';1127;1329;168;170;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840281.jpg';339;810;367;354;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840282.jpg';642;1054;263;259;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840283.jpg';217;722;317;328;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840284.jpg';941;1016;335;329;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840284.jpg';1009;1635;237;275;'WD';27;3;'WD',27,3;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840285.jpg';778;1102;236;239;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
